id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
71,0,14,1,600.0,UNSAT,0.7,16100,1415144,,592030415ff7d47f79eb64ec40fed0d4ef9ce923c2b90930728a23450bfd867f,drat-trim,0.4,True,24.0,16:28:56,
72,0,14,1,600.0,UNSAT,1.1,26241,1803055,,cfbb519e091eaa270115389a22c9b49cb7beb172e7b60580390219ae2f8ab7b9,drat-trim,0.7,True,24.8,16:28:56,
60,0,14,1,600.0,UNSAT,3.6,84821,5700079,,64a4fb8d0db7efbdb6d90cd288d09dc0e5d8a30162881b08577223efe2b1c4c5,drat-trim,2.6,True,25.6,16:28:57,
80,0,14,1,600.0,UNSAT,0.7,14753,1204828,,49f05bb106452f94a297c949ebf677086afb2bdac7806b2d0dd4d4509d5c16ed,drat-trim,0.5,True,25.9,16:28:58,
54,0,14,1,600.0,UNSAT,4.7,104573,6886660,,be18a2c787e7944c909a88106539b081dfd2a3f1ef56d6294456f3c8e4e9ab82,drat-trim,3.4,True,26.2,16:28:58,
74,0,14,1,600.0,UNSAT,1.6,39266,2741366,,ad75a89b8b53fcc9cca762877ad194e74dd8059b1ac55ae181cb7440aa1d7296,drat-trim,1.0,True,26.3,16:28:58,
76,0,14,1,600.0,UNSAT,1.5,35563,2477835,,1f2328768960e72a42ff88e417b4ba537cd4e39eccf3d1b3aa35bac5828341e1,drat-trim,1.0,True,26.3,16:28:58,
31,0,14,1,600.0,UNSAT,8.4,162796,11370859,,bb86709ddffc590375d4fea8f79d4211085948710fcbaa8a67e876b5cae002e0,drat-trim,7.4,True,26.4,16:28:58,
82,0,14,1,600.0,UNSAT,0.3,6609,346107,,f9386fb3d29ed991e3a3f7b97ac19f47d6207c12a2da85ae4652ce86b0b2ea47,drat-trim,0.2,True,26.4,16:28:58,
81,0,14,1,600.0,UNSAT,0.6,14180,923237,,51718ee305127d8747737bfcb4888b93bc8ebcf7bbb917aae8d4b20099007b4c,drat-trim,0.5,True,26.7,16:28:58,
79,0,14,1,600.0,UNSAT,1.7,38216,2749676,,1810e8e5f8b1a16db830136c5c6a590e1f4487df51a4c072ed989c69158271d7,drat-trim,1.1,True,26.8,16:28:58,
73,0,14,1,600.0,UNSAT,2.2,56896,3485756,,dee008b93b58b84db30af0e058734a4fafb1308bf4d0142d9d19826ec3d79e55,drat-trim,1.5,True,26.8,16:28:58,
83,0,14,1,600.0,UNSAT,0.5,11207,649607,,b551554f92758df21c349d46c5f48413da5e94d41562b917af29eafc5c3e5529,drat-trim,0.4,True,27.1,16:28:59,
78,0,14,1,600.0,UNSAT,2.1,48097,3646866,,5bf707ddb40383007e164e110f4c00cb6656877555bc218be40a8cdfaa786950,drat-trim,1.3,True,27.4,16:28:59,
86,0,14,1,600.0,UNSAT,0.8,16233,1207522,,d4708a7befa4e21da62f1d661a6047bfe886a59a64eeaa21cab129c84cb2fe48,drat-trim,0.5,True,27.7,16:28:59,
58,0,14,1,600.0,UNSAT,5.4,112425,8312391,,cf8981176ec4859ad49f85e743ef183fcd1958b21dd0f8a90b0d39e5bc2f4ad3,drat-trim,4.3,True,28.4,16:29:00,
62,0,14,1,600.0,UNSAT,4.8,106345,7088472,,75a070004c9f7b062f0e9bd80c6799fa44e76c8f55473f141db2016ac64d0342,drat-trim,3.5,True,28.5,16:29:00,
84,0,14,1,600.0,UNSAT,1.5,35448,2328277,,0bbfba7cda1e9255567005d4a314c037f4361e2da57b68f9a87a11dd76767980,drat-trim,0.9,True,28.7,16:29:00,
77,0,14,1,600.0,UNSAT,2.9,67927,4449068,,a353545ee25f8f18f6a43bb09e561d8b21d8749677c2907163ca16a3d46c42d7,drat-trim,2.1,True,28.7,16:29:00,
85,0,14,1,600.0,UNSAT,1.6,39060,2484256,,24f5681dbf29b26bd7418824b33726a88058beef0014453837a058d2e130980d,drat-trim,1.0,True,29.0,16:29:01,
89,0,14,1,600.0,UNSAT,1.4,34595,2397835,,b2c34d334186afc641900d7e7216befea9646bf739e056a46c3727bc165b73b1,drat-trim,0.9,True,29.1,16:29:01,
93,0,14,1,600.0,UNSAT,1.1,24408,1753131,,3cbfe0a68da0aa22026189f985dfe3a895d545082d517eceb8d06c6e613b550e,drat-trim,0.7,True,29.5,16:29:01,
88,0,14,1,600.0,UNSAT,1.9,46224,3089800,,73e9a677d29f6974ce7a0c7bc4a65ef7c6146d9fc087c8ce8bd9a96fca65b647,drat-trim,1.2,True,29.8,16:29:01,
91,0,14,1,600.0,UNSAT,1.8,42463,2855864,,68cdc8b3284d1bf46cd2b44bf60e8f864bf5c87269906dc564726865772559b2,drat-trim,1.1,True,30.2,16:29:02,
75,0,14,1,600.0,UNSAT,3.9,90969,6172239,,6f1bbf236899c42509ae4b0730723922d0aee9f83c8fa9129abcc23458763c23,drat-trim,2.8,True,30.4,16:29:02,
90,0,14,1,600.0,UNSAT,2.3,56427,3580349,,c365974771e972f479d3b52754f8e250c6395bb484568a801214638329d96d32,drat-trim,1.5,True,30.6,16:29:02,
63,0,14,1,600.0,UNSAT,5.9,120489,8244221,,e163cdf2af933abf960666084615810803a455d46b672fe93d7b9139640ec047,drat-trim,4.6,True,30.7,16:29:02,
92,0,14,1,600.0,UNSAT,2.0,50910,3388380,,edeca6825ac7f3eda596c85e0f49b8301d406a989283312a9dc9121b33fd89e4,drat-trim,1.4,True,30.8,16:29:02,
87,0,14,1,600.0,UNSAT,2.7,60500,3946329,,46d427f24e0a86ae7a488e62af03329f03662849491ddc90450ab2e55c4a13fd,drat-trim,1.8,True,30.9,16:29:03,
97,0,14,1,600.0,UNSAT,1.8,44649,2960120,,5664f5e2d7676d98ca4169bbb14e83a788bb12ea7963bf7ef189f570728a4fdd,drat-trim,1.2,True,31.8,16:29:03,
104,0,14,1,600.0,UNSAT,1.0,24240,1779839,,1be7f2bc1142214719e9b86d2f2bc90e57f64329aebe15db547485ed7ae019e8,drat-trim,0.6,True,32.2,16:29:04,
105,0,14,1,600.0,UNSAT,1.2,28493,1894992,,aa6b4d69b98aa462b41e930b68ffaf5bb95b51722b99d075b061a65f5cf327f2,drat-trim,0.8,True,32.7,16:29:04,
96,0,14,1,600.0,UNSAT,2.6,62897,4425505,,9a59ff9cd5ee0ad097279144a8d842ed28c82c99659762fa5e4e9afa4fa6070a,drat-trim,1.9,True,33.2,16:29:05,
101,0,14,1,600.0,UNSAT,2.3,54793,3779898,,64bf17c0687cddf086271d1d7fc7a3b914848f7cc292e10bf4d83e83315f9dc0,drat-trim,1.4,True,33.5,16:29:05,
94,0,14,1,600.0,UNSAT,3.1,72477,5106945,,38dc17fa5b590c6ccbe823a13c23cc8b205a41ac58852e2b9c1b04ab86799f0a,drat-trim,2.2,True,33.7,16:29:05,
100,0,14,1,600.0,UNSAT,3.1,70508,4608931,,cc8ad489dd1f7305146d97bc4b05c9589b6418ddcad911f57a8fde4972723a34,drat-trim,2.1,True,34.7,16:29:06,
95,0,14,1,600.0,UNSAT,3.5,81618,5342730,,4180451cb5d0268f177c9d6e4dc71cee4c6bff48ed3cf34180f4c9a6bbaa8ebb,drat-trim,2.8,True,34.8,16:29:06,
98,0,14,1,600.0,UNSAT,3.6,71638,4804513,,3055fa8f06040408eb674b5304398cdc1793cc3a543771e30593c258aa7e3e6a,drat-trim,2.4,True,35.0,16:29:07,
112,0,14,1,600.0,UNSAT,1.0,27000,1909090,,593509f88c93fd14de8194b515427d3538aa9ef98743f80abc0816a397b31bd4,drat-trim,0.8,True,35.3,16:29:07,
108,0,14,1,600.0,UNSAT,2.6,61603,4111979,,708eb40b162e10dada33ef8d6ab5ce6a17a60ef7c8871ecbac546a70dd33063e,drat-trim,1.8,True,36.1,16:29:08,
102,0,14,1,600.0,UNSAT,3.6,81562,5568274,,faa76d91e6f3d43c3d5d53d614ae8ebdcb6e3891cc5d2c41512cee3740c6d2ee,drat-trim,2.7,True,36.5,16:29:08,
116,0,14,1,600.0,UNSAT,0.9,21619,1583418,,f2d81d3f4e8d75060c33d05633059bd6e5bb2493cbbf61c57a247b458e267258,drat-trim,0.7,True,36.7,16:29:08,
109,0,14,1,600.0,UNSAT,2.7,65263,4295981,,7dede578d4bf6be4ee46065a22f382364e971043db7edb151bdf7a8888ca258f,drat-trim,2.0,True,36.9,16:29:09,
107,0,14,1,600.0,UNSAT,3.6,77033,5379275,,8221ab4bd495596d8131d0cf7b3ee4663440c73bddcbfd867bb0a88e75d0b1b5,drat-trim,2.9,True,37.4,16:29:09,
106,0,14,1,600.0,UNSAT,4.0,88596,5862778,,8512dfae46ce8a2909b0b0378e866a261f63c95ebc1d00323e21de3513616a5d,drat-trim,3.1,True,37.9,16:29:10,
99,0,14,1,600.0,UNSAT,5.1,112007,7677298,,c3f0f2b2da1b0eca560f2b57d0a7b7dcdc92b78d7b4fb2dbee022e1a1f6e8349,drat-trim,4.1,True,38.3,16:29:10,
120,0,14,1,600.0,UNSAT,1.2,26048,1710636,,c273dd71a931f0e3725e7258078ee4994c8e4349de1a123afcfc95a24ac07810,drat-trim,0.8,True,38.7,16:29:10,
114,0,14,1,600.0,UNSAT,2.4,53922,3895373,,36078fd655d9ee74ecebc75c242272c30f2af3198a831402259f4b062447e9ad,drat-trim,1.8,True,38.9,16:29:11,
113,0,14,1,600.0,UNSAT,3.2,65808,4525527,,2f4d08858cf1c0ed41647c79d2439e2835658a78ac77aa3407fb3087793b53f5,drat-trim,2.4,True,39.3,16:29:11,
117,0,14,1,600.0,UNSAT,2.3,50459,3713066,,4da7cfb369e3a1054bd64f768fa31168368082f6b15c353b15ce576c8b812ccb,drat-trim,1.7,True,39.4,16:29:11,
121,0,14,1,600.0,UNSAT,1.6,33224,2317934,,67308c0f5dcdba6a7f99f116e788a277c9a92c852923f437099eaad6e1ad9886,drat-trim,1.1,True,39.5,16:29:11,
