id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
56,0,14,1,600.0,UNSAT,2.5,63865,3966620,,e9ff7ff1de031aaa1fa0d203acb9e3e8d119a5cc554e734362f1b83a1bbc7d5a,drat-trim,1.8,True,21.5,21:25:35,
67,0,14,1,600.0,UNSAT,0.6,14231,749014,,a9fba001c9795377cab5cd48b6273c5392ded3d80114ba1b4999df4859c45222,drat-trim,0.4,True,21.8,21:25:35,
61,0,14,1,600.0,UNSAT,1.9,45524,3150149,,9b80b7b2d419f2acfc4f3f8419cf016ab655cb62e4edf5e490365598b65cae67,drat-trim,1.4,True,22.0,21:25:35,
57,0,14,1,600.0,UNSAT,2.7,63092,4246629,,178aedfa6be6b44fe11ef496025c2ec727ba80e5b42a282efa4e2adcf350a07e,drat-trim,2.1,True,22.0,21:25:35,
58,0,14,1,600.0,UNSAT,2.7,67202,4454763,,3543988ec0ff55fb407ab1054781844c6effcf0fd9ce312237d1352ce238ca68,drat-trim,2.0,True,22.2,21:25:35,
69,0,14,1,600.0,UNSAT,0.5,11740,633814,,f838aaac1975d42afcd056b34279fc5e15a1569c6351a947f76cfda911346c44,drat-trim,0.3,True,22.3,21:25:35,
14,0,14,1,600.0,UNSAT,11.1,211356,14793607,,e811f7987eb4e648b0e73cce498abcd578b527a30f410852ccce643b12b47e15,drat-trim,9.3,True,22.4,21:25:36,
59,0,14,1,600.0,UNSAT,2.9,69265,4779306,,277303282951cd84a6495ef617581a46645c04636681091b110a8a3fbdb93594,drat-trim,2.0,True,22.6,21:25:36,
70,0,14,1,600.0,UNSAT,0.7,18210,1291341,,70e5d3d7c186a91ad93b9a32a9838bc4b22316cdf04202b1f41b8bfa76b9f709,drat-trim,0.4,True,22.6,21:25:36,
71,0,14,1,600.0,UNSAT,0.5,11986,704975,,d814552aa16abe569a11d8b56f521dfd705578ba34b8eb991988e25a3087278f,drat-trim,0.3,True,22.8,21:25:36,
60,0,14,1,600.0,UNSAT,2.9,64225,4288643,,7d7b2e76db2993e0fc17a7dddc69d6e957c34e0b7fd138a47c35e0cc1141c34e,drat-trim,2.2,True,23.1,21:25:36,
55,0,14,1,600.0,UNSAT,3.6,81454,5489459,,46c57d66d5f06552422eb0b8182bc9cc77b9c24d0016e426242ccbe7440f785e,drat-trim,2.6,True,23.3,21:25:36,
31,0,14,1,600.0,UNSAT,8.2,147322,10334390,,fe8e0a4fa76cfc8a11da6acfb98e20df9bd77d2c8b871965e084644fb9a3afdf,drat-trim,6.6,True,23.5,21:25:37,
80,0,14,1,600.0,UNSAT,0.3,6868,347290,,b9ed9e60608955d8760778594f0422ceb63981cfd78e87adcd9fe539405245c6,drat-trim,0.2,True,23.6,21:25:37,
73,0,14,1,600.0,UNSAT,1.0,22266,1557506,,8c6738d33cd1bd487026060ead8ceb7c944a3c459a52623d32b5e4a68a04ab38,drat-trim,0.6,True,23.7,21:25:37,
81,0,14,1,600.0,UNSAT,0.3,7451,458374,,44d2cd0e49ed2939c83a130cfb22ff93949e1d3de5cefe5ada84aeba3bde6134,drat-trim,0.3,True,23.9,21:25:37,
72,0,14,1,600.0,UNSAT,1.4,31412,2300684,,8b1d9e94da77b208aa2c2c1a61057b15b60ef76fe58c832b4dd8957980a60c22,drat-trim,0.8,True,24.2,21:25:37,
76,0,14,1,600.0,UNSAT,1.2,31386,2277559,,328f6eed016eb7c4fa7802ad5428ca8c95f192db435c8792225862b9043eff06,drat-trim,0.8,True,24.4,21:25:38,
82,0,14,1,600.0,UNSAT,0.6,12687,819512,,dc463d59e2aac91c681c94aee8c76a49777851983f98bc763b86d11c4238e271,drat-trim,0.4,True,24.4,21:25:38,
83,0,14,1,600.0,UNSAT,0.6,13164,711482,,5358f8c13193f443015964af30eed2f82d735a445978c047fce5979b39a9fcf2,drat-trim,0.4,True,24.6,21:25:38,
74,0,14,1,600.0,UNSAT,1.6,32944,2257161,,95653febfb315835a36482cc90e57d96d75a58dd5ec31eb1a924b63646979ded,drat-trim,0.9,True,24.7,21:25:38,
77,0,14,1,600.0,UNSAT,1.3,30306,2157949,,412d5d72be8ecb2b094ccad9f698d746b6a9744d70ceb1d4e6fdbf595a89c574,drat-trim,0.9,True,24.8,21:25:38,
84,0,14,1,600.0,UNSAT,0.7,14522,1128388,,2a457ff6bc0f9aa52fb3666708727d90956007ecb6b34cbcf91631661185b9ab,drat-trim,0.5,True,24.8,21:25:38,
85,0,14,1,600.0,UNSAT,0.6,14410,903009,,815a8fb89f4fb7aafac6251596f2538e4863e7c88ae346480c2fbaa267c6a6ee,drat-trim,0.4,True,25.0,21:25:38,
87,0,14,1,600.0,UNSAT,0.3,7188,560607,,307b7c6821ffb4c74768e2ab03f7b2d2e7b34f8e28be9aa88293554d956ffcb7,drat-trim,0.3,True,25.0,21:25:38,
75,0,14,1,600.0,UNSAT,2.1,50531,3336401,,40de581a8120c92d4a081a92d1bfbe35f529408474952ce61c48e4e6f10902fd,drat-trim,1.3,True,25.7,21:25:39,
62,0,14,1,600.0,UNSAT,4.0,89679,6106803,,99f1d95a44db84550a006e423ccc9f44ebc2d49f89b560d354337824fd72d9e5,drat-trim,3.3,True,26.2,21:25:39,
86,0,14,1,600.0,UNSAT,1.3,34356,2250793,,f031483b9ce09781688b6ed6e6ea06912ba2b6cfc6893be3e5cf68afd26e44dd,drat-trim,1.1,True,26.5,21:25:40,
88,0,14,1,600.0,UNSAT,1.2,27648,1801023,,26216abe220516316030afbc7b21114ed42838fc2553ba4abd2320cc2f605b88,drat-trim,1.0,True,26.6,21:25:40,
93,0,14,1,600.0,UNSAT,1.2,24327,1692570,,552fe6622770db89db834f85416cf8e4d07710f7587bf5c0579c3e3ef1f9ea8c,drat-trim,0.8,True,26.9,21:25:40,
92,0,14,1,600.0,UNSAT,1.2,27877,1925078,,62cc3b9e6c32b5287c505a42fd45e1cbf63b1a7423222921730b45b04e107698,drat-trim,1.0,True,27.0,21:25:40,
94,0,14,1,600.0,UNSAT,1.2,26589,1691280,,593c93e27c1d149550bed3c5235d662bf8ae78d4e96a9309211569220a0a9216,drat-trim,0.9,True,27.2,21:25:40,
96,0,14,1,600.0,UNSAT,0.7,13813,745665,,c2d2e0284630d4fd56c5c9c71875c15d69a90f0788fffc0edc5acd2c37cfe203,drat-trim,0.5,True,27.4,21:25:41,
97,0,14,1,600.0,UNSAT,0.7,12949,807952,,8a01378bc64663fcb82b69448e3694b4db5907a3e49d9a640702bad37c5be991,drat-trim,0.6,True,27.8,21:25:41,
79,0,14,1,600.0,UNSAT,2.7,62869,4239616,,99774d192f629b4f0c0eec413d72a93550b7779a576432b0662b9b0e461f836f,drat-trim,2.4,True,27.9,21:25:41,
98,0,14,1,600.0,UNSAT,0.7,12709,926115,,12e6ec3fb37da9a1c63434013b1914aa570e1c05877241114469b32cf52176da,drat-trim,0.6,True,27.9,21:25:41,
100,0,14,1,600.0,UNSAT,0.9,14416,770964,,768f9ee4516317439bf345ade1819889c2c9e5e7270038f32c6143f9b12a00b3,drat-trim,0.5,True,28.3,21:25:41,
89,0,14,1,600.0,UNSAT,2.1,45825,3118628,,c224e970778b02b37b68ebc9c81eda0ac33eb465c41cd2f273bda815ecf4aea2,drat-trim,1.8,True,28.5,21:25:42,
101,0,14,1,600.0,UNSAT,0.8,13836,818441,,f54a0c90a166fe75ec44eba445df1fd51e92b32a7b6bdf17e719f8d79dc6eac7,drat-trim,0.5,True,28.6,21:25:42,
102,0,14,1,600.0,UNSAT,0.8,14415,859791,,14944e07737b7e5eec7aa8938013625c5b99df7c25f9953046fe1a44c98ea951,drat-trim,0.5,True,28.7,21:25:42,
95,0,14,1,600.0,UNSAT,2.0,41121,2609010,,b98abb8f65d47bbf60b7c11f39cf9d8fe400c2d107d48bf3f66430b46bf0d5fd,drat-trim,1.1,True,28.8,21:25:42,
63,0,14,1,600.0,UNSAT,5.0,108401,7427998,,315a0d2b9aa877209eb0a37f7b8626ad35937f8829edf4a1b14c51eedc429823,drat-trim,4.8,True,28.9,21:25:42,
78,0,14,1,600.0,UNSAT,3.7,86721,5555454,,fa6958d047c6aea250dfc899ade09e5437186c9f9b86f7f4965a2916732c2d28,drat-trim,3.2,True,29.6,21:25:43,
91,0,14,1,600.0,UNSAT,3.0,60162,3892376,,2b959a5826a111db945aa6fa310f5237f6e51facc2076eeaed5b55b7441a6abb,drat-trim,1.9,True,29.7,21:25:43,
99,0,14,1,600.0,UNSAT,1.9,41483,2871599,,248f2524f0a4c6a9819ac70701dd317b04a42d83d046cd0cccaec51390b81a87,drat-trim,1.1,True,29.8,21:25:43,
