id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
78,0,14,1,600.0,UNSAT,3.8,84917,5337641,,27765a4848f500edc09515afcdde97791ee9e6187bbd25dce714d7d06a9a405e,drat-trim,2.9,True,26.3,22:45:51,
94,0,14,1,600.0,UNSAT,1.6,40337,2655659,,a57e1e0b448d054c87bb4901261ebdb0ed8113c82cab5c31b94e138b126fb1e3,drat-trim,1.1,True,26.3,22:45:51,
101,0,14,1,600.0,UNSAT,1.1,27505,1865804,,e07f4ef1ed2684f06fe724b754e858c3aaf1211feb5c87f464d7fa4cb6ad4063,drat-trim,0.5,True,26.3,22:45:51,
63,0,14,1,600.0,UNSAT,5.4,120090,8146610,,8c9df2d4ae5db34bdc5344e9c295dc66bee30766fdd0b6b187c8c3579368b5d7,drat-trim,4.7,True,27.2,22:45:52,
103,0,14,1,600.0,UNSAT,1.3,30771,2119600,,defabec40c53c7f35ac9121480a9d20c401292e430c55132bf5a3d7603e285ad,drat-trim,0.9,True,27.3,22:45:52,
90,0,14,1,600.0,UNSAT,2.6,59323,3814586,,f95cb63d64526bc30bff825ab31cf06103090172ffe74766e6098b8e6822c8f5,drat-trim,1.9,True,27.4,22:45:52,
91,0,14,1,600.0,UNSAT,2.8,64762,4271198,,76d1963bdeee5dfe9e63fe5b1229fa9113407dfd2ec1cd8c8b0db32c7ba94a21,drat-trim,1.9,True,27.8,22:45:53,
114,0,14,1,600.0,UNSAT,0.3,8391,480948,,6f478d9b1a6a44fffb3f25d8c2d2406510e155f18c959e852b271554f062c106,drat-trim,0.2,True,27.9,22:45:53,
112,0,14,1,600.0,UNSAT,1.0,24550,1695433,,84b579473cf666f0af44465b68790bc4bf7dad2b5c2be2c8a6bb47ac45a97542,drat-trim,0.7,True,28.0,22:45:53,
115,0,14,1,600.0,UNSAT,0.5,11646,678564,,d148c15012d7588fd9d7cc9f5301b47422bc90ec0f9321307b36da8d282ace42,drat-trim,0.3,True,28.2,22:45:53,
95,0,14,1,600.0,UNSAT,2.9,68489,4511926,,6666f9ddea797ce3b2bc0f51e5a8589b63c28cc09e60d99efd2245c285c1144c,drat-trim,1.8,True,28.3,22:45:53,
105,0,14,1,600.0,UNSAT,1.6,37592,2326642,,00c188ac6387847f882cc3210d38d4525bf2b436df2aee4ec777bb11b20b4b25,drat-trim,1.0,True,28.4,22:45:53,
113,0,14,1,600.0,UNSAT,0.9,18975,1431253,,032d45f3e6882879f78baec4e78d3daf24b7d204c09420c8b9b3e732263d601a,drat-trim,0.5,True,28.7,22:45:54,
121,0,14,1,600.0,UNSAT,0.5,13073,758185,,e4733ffeb3de4f544cac5b1580931d74065407d3a9b22564e78bafc51f1d041b,drat-trim,0.4,True,29.3,22:45:54,
120,0,14,1,600.0,UNSAT,0.7,16091,1253212,,2c52d770ef48b036d180c129b5beed4055f699407f662231fee55c948115b51b,drat-trim,0.5,True,29.4,22:45:54,
109,0,14,1,600.0,UNSAT,2.1,52086,3478062,,7797ef7304d5688834e9deb1bcb9664c51db0cb378e02b8fb5a97859f7fe0ed8,drat-trim,1.2,True,29.5,22:45:54,
117,0,14,1,600.0,UNSAT,1.0,25419,1716265,,1b53a4dfe464354139e3b18d0b53a4360c23359a40dc3bc28cfc461a188f02aa,drat-trim,0.6,True,29.6,22:45:55,
104,0,14,1,600.0,UNSAT,2.7,63442,4145441,,2943ad1076dc97c2d23a84827e81579a9afaa562f7bbe17dd38a7e2462cebbc5,drat-trim,1.7,True,29.8,22:45:55,
110,0,14,1,600.0,UNSAT,2.1,49633,3720750,,ca8d3ffe133c80e0d8173b1cdea14aff8a6e637959273b4bf245e3d18eb7ad04,drat-trim,1.5,True,29.8,22:45:55,
